source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,2.0,3.3,8.0,N
HARM-DK 2 km,1.5,2.6,271.0,W
ICON 2.2 km,2.4,0.0,341.0,NNW
ICON-CH 1 km,0.2,2.3,350.0,N
UKV 2 km,3.2,6.2,36.0,NO
