source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,4.4,16.0,197.0,SSW
HARM-DK 2 km,2.7,9.2,285.0,WNW
ICON 2.2 km,5.4,0.0,254.0,WSW
ICON-CH 1 km,5.5,10.6,193.0,SSW
UKV 2 km,2.3,8.1,212.0,SSW
