source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,1.5,4.6,255.0,WSW
HARM-DK 2 km,4.0,6.0,351.0,N
ICON 2.2 km,3.3,0.0,348.0,NNW
ICON-CH 1 km,0.5,2.2,72.0,ONO
UKV 2 km,4.6,9.2,59.0,ONO
