source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,3.4,9.9,190.0,S
HARM-DK 2 km,4.4,8.7,24.0,NNO
ICON 2.2 km,1.5,0.0,326.0,NW
ICON-CH 1 km,5.5,10.4,299.0,WNW
UKV 2 km,2.9,6.4,321.0,NW
