source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,2.1,4.5,213.0,SSW
HARM-DK 2 km,2.5,9.0,211.0,SSW
ICON 2.2 km,3.7,0.0,200.0,SSW
ICON-CH 1 km,4.3,9.3,200.0,SSW
UKV 2 km,2.6,8.1,232.0,SW
