source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,4.8,9.2,221.0,SW
HARM-DK 2 km,3.2,10.5,259.0,W
ICON 2.2 km,2.6,0.0,197.0,SSW
ICON-CH 1 km,4.6,9.6,230.0,SW
UKV 2 km,2.8,10.0,72.0,ONO
