source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,3.8,13.3,319.0,NW
HARM-DK 2 km,4.8,7.3,321.0,NW
ICON 2.2 km,4.2,0.0,329.0,NNW
ICON-CH 1 km,5.9,10.5,314.0,NW
UKV 2 km,2.8,5.1,298.0,WNW
