source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,0.2,4.2,306.0,NW
HARM-DK 2 km,2.4,5.6,77.0,ONO
ICON 2.2 km,1.7,0.0,139.0,SO
ICON-CH 1 km,0.6,2.4,108.0,OSO
UKV 2 km,2.1,5.4,184.0,S
