source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,3.9,5.0,311.0,NW
HARM-DK 2 km,0.4,2.4,53.0,NO
ICON 2.2 km,2.3,0.0,335.0,NNW
ICON-CH 1 km,3.8,7.1,308.0,NW
UKV 2 km,3.4,5.8,273.0,W
