source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,6.8,16.7,224.0,SW
HARM-DK 2 km,0.7,4.2,278.0,W
ICON 2.2 km,3.2,0.0,331.0,NNW
ICON-CH 1 km,1.5,3.5,303.0,WNW
UKV 2 km,1.9,5.5,64.0,ONO
