source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,1.9,6.0,357.0,N
HARM-DK 2 km,4.6,7.1,346.0,NNW
ICON 2.2 km,2.9,0.0,330.0,NNW
ICON-CH 1 km,0.8,3.9,288.0,WNW
UKV 2 km,3.3,5.7,61.0,ONO
