source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,7.5,14.5,205.0,SSW
HARM-DK 2 km,3.3,10.3,251.0,WSW
ICON 2.2 km,4.1,0.0,228.0,SW
ICON-CH 1 km,5.1,10.4,187.0,S
UKV 2 km,3.8,10.7,206.0,SSW
