source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,1.0,11.9,310.0,NW
HARM-DK 2 km,2.2,5.3,332.0,NNW
ICON 2.2 km,1.5,0.0,280.0,W
ICON-CH 1 km,1.5,2.8,141.0,SO
UKV 2 km,4.4,7.6,316.0,NW
