source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,1.3,1.4,300.0,WNW
HARM-DK 2 km,0.8,2.4,26.0,NNO
ICON 2.2 km,1.3,0.0,242.0,WSW
ICON-CH 1 km,1.2,2.4,185.0,S
UKV 2 km,2.9,5.5,226.0,SW
