source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,3.7,10.3,217.0,SW
HARM-DK 2 km,3.2,9.7,234.0,SW
ICON 2.2 km,3.2,0.0,199.0,SSW
ICON-CH 1 km,1.0,3.0,290.0,WNW
UKV 2 km,3.8,9.6,222.0,SW
