source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,1.7,4.6,246.0,WSW
HARM-DK 2 km,3.4,6.7,28.0,NNO
ICON 2.2 km,5.1,0.0,239.0,WSW
ICON-CH 1 km,1.5,4.3,17.0,NNO
UKV 2 km,4.5,8.1,210.0,SSW
