source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,2.5,5.3,212.0,SSW
HARM-DK 2 km,4.2,11.4,312.0,NW
ICON 2.2 km,3.2,0.0,221.0,SW
ICON-CH 1 km,3.2,7.0,218.0,SW
UKV 2 km,1.7,8.2,244.0,WSW
