source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,1.3,2.6,270.0,W
HARM-DK 2 km,1.0,2.9,264.0,W
ICON 2.2 km,1.7,0.0,181.0,S
ICON-CH 1 km,1.7,3.4,202.0,SSW
UKV 2 km,1.2,3.4,199.0,SSW
