source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,4.3,8.3,213.0,SSW
HARM-DK 2 km,4.7,12.9,238.0,WSW
ICON 2.2 km,3.7,0.0,158.0,SSO
ICON-CH 1 km,3.4,7.9,225.0,SW
UKV 2 km,1.9,9.7,97.0,O
