source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,0.6,2.1,289.0,WNW
HARM-DK 2 km,1.1,3.8,115.0,OSO
ICON 2.2 km,0.6,0.0,100.0,O
ICON-CH 1 km,0.5,1.9,140.0,SO
UKV 2 km,1.9,4.7,117.0,OSO
