source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,2.6,8.0,232.0,SW
HARM-DK 2 km,17.6,37.2,230.0,SW
ICON 2.2 km,0.7,0.0,283.0,WNW
ICON-CH 1 km,1.6,2.8,288.0,WNW
UKV 2 km,1.9,4.4,242.0,WSW
