source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,4.0,7.2,319.0,NW
HARM-DK 2 km,2.7,4.2,3.0,N
ICON 2.2 km,3.7,0.0,322.0,NW
ICON-CH 1 km,1.0,4.1,291.0,WNW
UKV 2 km,1.6,3.9,59.0,ONO
