source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,1.2,2.1,308.0,NW
HARM-DK 2 km,2.3,3.4,289.0,WNW
ICON 2.2 km,2.3,0.0,304.0,NW
ICON-CH 1 km,1.8,3.4,217.0,SW
UKV 2 km,1.7,3.7,272.0,W
