source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,1.1,15.0,346.0,NNW
HARM-DK 2 km,0.1,2.1,256.0,WSW
ICON 2.2 km,2.3,0.0,197.0,SSW
ICON-CH 1 km,1.8,3.2,14.0,NNO
UKV 2 km,2.5,4.8,85.0,O
