source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,4.1,8.1,331.0,NNW
HARM-DK 2 km,5.2,9.3,357.0,N
ICON 2.2 km,3.3,0.0,327.0,NNW
ICON-CH 1 km,1.3,5.5,349.0,N
UKV 2 km,3.4,6.0,69.0,ONO
