source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,5.9,26.2,317.0,NW
HARM-DK 2 km,4.4,9.9,12.0,NNO
ICON 2.2 km,3.6,0.0,211.0,SSW
ICON-CH 1 km,5.2,10.3,218.0,SW
UKV 2 km,8.1,16.9,309.0,NW
