source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,1.8,3.9,206.0,SSW
HARM-DK 2 km,2.8,7.7,72.0,ONO
ICON 2.2 km,1.9,0.0,243.0,WSW
ICON-CH 1 km,2.9,6.3,180.0,S
UKV 2 km,2.0,7.2,328.0,NNW
