source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,2.2,7.0,2.0,N
HARM-DK 2 km,2.4,5.2,225.0,SW
ICON 2.2 km,1.6,0.0,187.0,S
ICON-CH 1 km,1.2,3.0,203.0,SSW
UKV 2 km,1.9,4.4,203.0,SSW
