source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,2.6,5.1,226.0,SW
HARM-DK 2 km,3.6,7.0,292.0,WNW
ICON 2.2 km,2.3,0.0,269.0,W
ICON-CH 1 km,2.2,3.8,290.0,WNW
UKV 2 km,3.8,7.0,284.0,WNW
