source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,1.7,3.1,223.0,SW
HARM-DK 2 km,2.0,3.4,15.0,NNO
ICON 2.2 km,0.8,0.0,329.0,NNW
ICON-CH 1 km,0.8,1.7,165.0,SSO
UKV 2 km,1.7,3.9,111.0,OSO
