source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,2.3,3.1,326.0,NW
HARM-DK 2 km,3.1,4.3,337.0,NNW
ICON 2.2 km,2.6,0.0,341.0,NNW
ICON-CH 1 km,1.1,2.2,78.0,ONO
UKV 2 km,3.2,5.2,73.0,ONO
