source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,3.0,3.8,317.0,NW
HARM-DK 2 km,4.8,7.3,324.0,NW
ICON 2.2 km,4.6,0.0,317.0,NW
ICON-CH 1 km,3.8,7.1,308.0,NW
UKV 2 km,0.7,4.2,302.0,WNW
