source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,6.8,16.7,224.0,SW
HARM-DK 2 km,7.4,17.3,317.0,NW
ICON 2.2 km,5.2,0.0,225.0,SW
ICON-CH 1 km,5.8,11.8,218.0,SW
UKV 2 km,3.0,11.6,312.0,NW
