source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,1.3,1.9,290.0,WNW
HARM-DK 2 km,1.6,2.4,308.0,NW
ICON 2.2 km,1.4,0.0,317.0,NW
ICON-CH 1 km,0.2,1.4,62.0,ONO
UKV 2 km,2.5,3.9,183.0,S
