source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,2.9,6.3,226.0,SW
HARM-DK 2 km,2.8,4.4,151.0,SSO
ICON 2.2 km,1.6,0.0,267.0,W
ICON-CH 1 km,2.7,5.4,116.0,OSO
UKV 2 km,3.7,5.8,224.0,SW
