source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,3.7,13.8,270.0,W
HARM-DK 2 km,3.3,9.0,262.0,W
ICON 2.2 km,3.4,0.0,244.0,WSW
ICON-CH 1 km,4.3,7.7,232.0,SW
UKV 2 km,5.6,10.7,274.0,W
