source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,0.4,7.5,222.0,SW
HARM-DK 2 km,2.9,4.2,301.0,WNW
ICON 2.2 km,1.3,0.0,264.0,W
ICON-CH 1 km,1.2,3.2,114.0,OSO
UKV 2 km,3.1,6.3,269.0,W
