source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,2.5,6.0,211.0,SSW
HARM-DK 2 km,2.2,7.3,221.0,SW
ICON 2.2 km,1.8,0.0,145.0,SO
ICON-CH 1 km,1.3,4.2,167.0,SSO
UKV 2 km,1.8,5.9,241.0,WSW
