source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,2.8,5.7,275.0,W
HARM-DK 2 km,2.0,2.9,299.0,WNW
ICON 2.2 km,1.9,0.0,330.0,NNW
ICON-CH 1 km,0.6,1.8,183.0,S
UKV 2 km,1.7,4.1,120.0,OSO
