source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,2.3,6.1,237.0,WSW
HARM-DK 2 km,4.6,12.6,345.0,NNW
ICON 2.2 km,6.3,0.0,76.0,ONO
ICON-CH 1 km,3.4,8.3,61.0,ONO
UKV 2 km,3.8,11.8,64.0,ONO
