source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,1.9,2.4,314.0,NW
HARM-DK 2 km,1.0,3.6,174.0,S
ICON 2.2 km,0.7,0.0,186.0,S
ICON-CH 1 km,1.2,3.2,188.0,S
UKV 2 km,1.5,3.8,183.0,S
