source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,1.2,3.7,159.0,SSO
HARM-DK 2 km,3.2,9.2,79.0,O
ICON 2.2 km,6.2,0.0,87.0,O
ICON-CH 1 km,6.1,12.0,51.0,NO
UKV 2 km,6.0,13.4,70.0,ONO
