source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,0.8,2.3,338.0,NNW
HARM-DK 2 km,2.2,5.7,218.0,SW
ICON 2.2 km,2.5,0.0,192.0,SSW
ICON-CH 1 km,3.0,6.5,209.0,SSW
UKV 2 km,2.7,6.2,232.0,SW
