source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,3.9,8.9,214.0,SW
HARM-DK 2 km,5.2,14.4,334.0,NNW
ICON 2.2 km,3.3,0.0,282.0,WNW
ICON-CH 1 km,5.3,10.8,192.0,SSW
UKV 2 km,5.0,14.5,290.0,WNW
