source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,0.3,5.9,350.0,N
HARM-DK 2 km,1.7,5.5,121.0,OSO
ICON 2.2 km,1.8,0.0,191.0,S
ICON-CH 1 km,1.7,4.1,202.0,SSW
UKV 2 km,2.0,4.7,156.0,SSO
