source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,6.8,16.7,224.0,SW
HARM-DK 2 km,3.1,5.8,37.0,NO
ICON 2.2 km,11.6,0.0,318.0,NW
ICON-CH 1 km,16.2,29.5,315.0,NW
UKV 2 km,7.9,15.8,307.0,NW
