source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,3.0,7.5,271.0,W
HARM-DK 2 km,3.9,7.2,188.0,S
ICON 2.2 km,3.2,0.0,250.0,WSW
ICON-CH 1 km,5.2,10.8,265.0,W
UKV 2 km,3.5,6.2,248.0,WSW
