source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,1.5,3.2,324.0,NW
HARM-DK 2 km,1.8,5.1,71.0,ONO
ICON 2.2 km,1.1,0.0,110.0,OSO
ICON-CH 1 km,0.7,2.3,92.0,O
UKV 2 km,2.0,4.7,88.0,O
