source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,1.3,3.4,151.0,SSO
HARM-DK 2 km,3.7,10.0,205.0,SSW
ICON 2.2 km,2.9,0.0,181.0,S
ICON-CH 1 km,3.2,7.2,207.0,SSW
UKV 2 km,1.8,6.1,177.0,S
