source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,1.5,6.9,85.0,O
HARM-DK 2 km,2.1,3.5,51.0,NO
ICON 2.2 km,3.7,0.0,319.0,NW
ICON-CH 1 km,2.1,4.4,302.0,WNW
UKV 2 km,4.2,6.9,28.0,NNO
