source,wind_speed_kn,wind_gust_kn,wind_dir_deg,wind_dir_txt
AROME-FR 1.3 km,2.6,7.8,233.0,SW
HARM-DK 2 km,1.5,5.2,320.0,NW
ICON 2.2 km,1.3,0.0,185.0,S
ICON-CH 1 km,2.1,3.5,325.0,NW
UKV 2 km,2.3,6.0,285.0,WNW
